frame_num,eye_state,flag,inner_x,inner_y,outer_x,outer_y,pupil_x,pupil_y
0,0.9999998999999999,,942.9730917092747,479.3078365958329,868.946528521019,477.4783265107788,907.4422057596237,470.31179651392586
1,0.9999998999999999,,942.9848627530208,479.287362472809,869.0017682765207,477.39825767052423,907.467989098114,470.2663630917011
2,0.9999998999999999,,942.8241372449429,479.2178297933882,869.089217769465,477.29610251722494,907.5542734840093,470.2771125739187
3,0.9999998999999999,,942.8843925374248,479.02060931250566,869.3198088086342,477.2620395863897,907.7493363397928,470.2728842484015
4,0.9999998999999999,,943.2961997789367,478.9600713493945,870.0770291348798,477.1348589087677,907.9154634905163,470.4103414442525
5,0.9999998999999999,,943.6443751331727,479.16783307335436,870.0050103702578,477.2071952099757,908.0517011056936,470.69215340417037
6,0.9999998999999999,,944.0545923945143,479.29966196617744,870.2084490205687,477.2701529823416,908.2535032315004,470.6974611191448
7,0.9999998999999999,,944.163428657649,479.2453138931183,870.3076942590883,477.3063639694043,908.5217812601732,470.652572021074
8,0.9999998999999999,,944.1734588336141,479.3468912790288,870.3594149014302,477.19998791539126,908.4612101536667,470.58547464332014
9,0.9999998999999999,,944.1308199054596,479.3777953544077,870.3206854644736,477.20081069076383,908.4216031774404,470.4503067506336
10,0.9999998999999999,,944.1187882496187,479.39961530088027,870.3496714077089,477.2175616815777,908.4341317329796,470.45488861231246
11,0.9999993,,943.7595973128014,479.0344410082244,871.1058192143432,477.4731573126,907.8427496069664,472.2792940774695
12,1.0156225e-05,,948.8370671005573,480.2748375892421,873.3693954609848,484.91722889359886,920.7222575563702,484.39605877586746
13,4.0572053e-05,,947.946329127112,482.186260194244,874.4736540149663,487.9324422513693,917.2030337305547,488.0182410353019
14,4.1896274e-05,,948.5670012219867,482.334324681775,872.7345608722529,487.2631952889831,916.3121504211383,487.34464464252886
15,0.00013442502,,948.4116116000787,482.1188863002624,869.5513560798985,484.87458565068704,913.56939755189,484.7833062329015
16,0.97329867,,945.229371548956,481.8072010523723,871.3601546042937,483.0909545414322,908.2265855614204,479.3392012877062
17,0.9999945,,943.4824822195337,480.8537097252742,872.0911453768007,481.3365947023996,908.4089180076145,474.66903857318715
18,0.99999964,,943.7036673530445,480.7851094464882,871.3408312564837,480.283604419007,908.705136205606,472.9913976749343
19,0.99999976,,943.975086373434,480.7180707263418,871.1430560392299,480.3938972308575,908.3976697503211,472.8683836175824
20,0.99999976,,943.8438164363299,480.63434808204835,871.1180778765449,480.39546507086675,908.341694688168,472.85416851227797
21,0.9999998999999999,,944.2028994706296,480.83338039097936,871.3807996761187,479.36472798732257,908.4492953402824,472.31579220067056
22,0.9999998999999999,,944.5211038330916,480.8617250541432,871.4033094712939,479.18815212732926,908.6663466934641,472.0454613805584
23,0.9999998999999999,,944.5489137890573,480.848851510523,871.2741109200638,479.0284167702506,908.7130492612632,471.8950417256988
24,0.9999998999999999,,944.5258217697516,480.8416093580062,871.2832188333514,478.86733919808813,908.6780731168233,471.88672984590863
25,0.9999998999999999,,944.6362871728747,480.9148309324642,871.1638125993117,478.7754962350575,908.7265492105156,471.8169657921629
26,0.9999998999999999,,944.878493123582,481.05173829453867,871.0694334849468,478.7305485267485,908.9324556950787,471.7780226403158
27,0.9999998999999999,,944.9318641444136,481.17780449848914,871.4559998744841,478.6320080956072,909.007952202289,471.83199092933035
28,0.9999998999999999,,945.5986923253598,481.1974780557802,871.8015815300421,478.589529682363,909.7928529359241,471.8500381284538
29,0.9999998999999999,,946.0905301065021,481.17991099779334,872.1856078241533,478.54706184600644,909.9257306748807,471.83009146949416
30,0.9999998999999999,,946.6012591882761,481.2814015557273,872.4263807362462,478.68427647545485,910.2968019018926,471.8386373078962
31,0.9999998999999999,,946.665043241746,481.3341505761097,872.5786769790321,478.6597458086335,910.4665462508276,471.8630159968741
32,0.9999998999999999,,946.7126444092315,481.34037469639486,872.6923693563871,478.5502656079565,910.9067525016769,471.81071038311376
33,0.9999998999999999,,946.7166899899732,481.2791183000154,872.6486538303958,478.6051610924592,910.8057969450251,471.68090279982437
34,0.9999998999999999,,946.8372468741562,481.1014299500826,872.9588703045431,478.35381212401415,910.8855083575063,471.6820531879861
35,0.9999995,,946.1471089627097,480.4742108243637,874.6344444765359,477.4574196118678,910.2565530134824,473.00160556066834
36,3.21004e-05,,951.5644483905528,481.42118128837404,876.575762120331,485.57659486690767,920.8545282285753,484.1716517158656
37,3.270473e-05,,949.6306345838036,482.751286042978,876.1258287789848,488.6776121942434,916.275451518394,488.53199972292117
38,3.164837e-05,,949.761910351154,482.9130871806659,875.1717300240135,488.56985349852965,916.6121952743113,488.1953310456652
39,0.00010431931999999998,,950.4686028277767,482.82032810009974,873.1398548338519,485.82501714796035,916.1932434078784,484.67117181380667
