frame_num,eye_conf,eye_state,box_x,box_y,box_w,box_h,outer_conf,outer_x,outer_y,inner_conf,inner_x,inner_y,pupil_conf,pupil_x,pupil_y,if_right_eye
0,0.8476204831077332,0.99996233,788.6023407764565,415.3450621427611,72.69859313964844,64.05005645751953,0.9698914151875717,771.5948530470475,427.738114242854,0.8727561352204921,815.7544144629152,415.20920268375335,0.9792856386917387,799.9100419279802,417.96868423488047,True
0,0.7658987691265459,0.99999857,904.986560850946,386.3628464278037,94.10067749023438,66.41957092285156,0.7734858557065438,938.2345619654706,388.8292914819873,0.8622273886644235,877.918481996941,396.69453246668354,0.8228086839790472,912.1385533731075,389.18673953713545,False
0,0.8349707617799504,0.770082,1488.822719295142,188.8751625836992,90.61412048339844,70.83241271972656,0.14957547226332296,1464.662074451956,215.72557029880056,0.5963662779900538,1529.1430455234276,195.74799273663564,0.7182508003834739,1486.2108463007223,196.9952386277991,True
0,0.655385158533347,0.99808216,570.6071056929106,851.0289918505049,84.20639038085938,100.58440399169922,0.14412603988999773,560.7523833979997,874.1679753838135,0.28805171317481665,565.6699550409172,866.9672492943644,0.8359443191020663,578.216516714413,853.6371706724075,True
1,0.9999999999999999,0.99997056,797.0449469786421,420.89486803620173,67.1559066772461,64.57403564453125,0.9999999999999999,781.231605523782,433.15149492102057,0.7069339655612835,825.5563786852637,420.2355533778659,0.9025261581820962,811.3344646857224,422.17842223371736,True
1,0.9456749039914123,0.9999969,911.726266037359,392.2123089907797,87.67941284179688,57.39753723144531,0.85453707573069,944.833969673356,392.6980023698366,0.8951249251334655,885.4229096011189,401.74684887667223,0.9154528822890547,922.097036330269,394.10962169951154,False
1,0.6017717159978024,0.782281,1479.575072394885,187.59048130432444,91.84635925292969,70.17597961425781,0.17203527861314305,1458.8311614276654,216.36386086163418,0.3818595983017005,1456.1492099405123,204.97227530919113,0.5467721317160658,1481.9372414241193,197.02165093997803,False
2,0.9451317523659775,0.9999943,924.331381195463,380.13842890456897,83.30905151367188,62.46581268310547,0.8166826768656112,956.7235479041971,380.8392328233057,0.9438863075336233,898.3168090022407,389.80228909875666,0.9067960351035081,932.7837294457256,382.2835046680399,False
2,0.9999999999999999,0.9999937,813.0937945109273,408.0963017667895,66.8337173461914,55.11778259277344,0.9249259782448561,797.3169561009985,420.54335768473413,0.8176956993040799,839.440098118309,408.84555574819296,0.8554924165080431,825.8296687192169,410.0233487061507,True
2,0.6127354726450663,0.99821657,561.0116588004618,844.6772131931193,91.53694915771484,104.70088195800781,0.1302383252141816,557.2980369477699,855.0854073179564,0.3463961662621256,595.8988424505068,836.2917813928916,0.7315629817391506,569.52739657311,846.0044071845746,True
2,0.7807873238838607,0.5464077,1474.8961430388167,185.60016227845813,78.63090515136719,69.27806091308594,0.25434957301108935,1459.4195954496768,203.46082641873483,0.57214621454506,1451.127125641163,202.03902623165732,0.7967156828565904,1476.1725956736707,196.13463151796577,False
3,0.9999999999999999,0.99986255,830.2510124500564,386.8015988734656,62.578941345214844,54.855934143066406,0.9999999999999841,816.3380085651606,400.0073619833446,0.7664493927530738,855.7707536713874,385.6511247611479,0.7238285468859232,842.4823737481155,388.5227010493928,True
3,0.9154427464388655,0.9999913,939.1001980298331,356.9614703868929,81.98986053466797,54.29561233520508,0.9174621954325572,971.4742534205078,357.33637701984986,0.9500916910259416,913.3426181030254,366.95185712376747,0.9286025232970521,947.1543972546085,359.94449390612266,False
3,0.752592084399609,0.86722934,1476.0419374235921,186.47250874768946,75.71650695800781,71.74303436279297,0.2975272031410253,1506.1637865354312,194.02853944503667,0.642181004101939,1450.9849529009114,201.95011367995028,0.8976512221257784,1474.1181861536954,196.2365561635142,False
4,0.9611681638506313,0.99998355,957.8630199287866,326.069998620189,85.37144470214844,50.33446502685547,0.9008342823065691,990.3933206599062,326.4961862922737,0.8764596702055352,932.2732964785912,336.2855494485162,0.990492387427,966.5972097821088,329.40943125960735,False
4,0.7334037229238916,0.99961424,850.1176367432739,356.34240716724094,68.9364013671875,55.93460464477539,0.8287673161121302,837.1055047138335,370.9619870485013,0.6682562684063781,875.942534579825,354.2922710323279,0.7145497167670753,861.1555861004293,359.3392169012705,True
4,0.7551349620592599,0.838518,1477.5536377463607,183.1643492304893,81.03900146484375,76.59992980957031,0.24080389182893996,1454.7238683851203,207.64742777230376,0.6720883904482211,1452.4878486355265,200.2796893333931,0.8934525232200434,1476.5935244838506,193.2659191323271,False
5,0.9389678217794668,0.99995065,980.5098372587934,295.08741204249566,88.462890625,57.66439437866211,0.7931495695554067,1011.6858338569587,295.9002678772686,0.851424052693957,955.7002421404144,305.30098319325873,0.9107088085967789,989.1353508160805,298.4565577919443,False
5,0.9999999999999999,0.9996278,874.9059313606308,324.3514109177335,61.51014709472656,60.00880813598633,0.8684167283029394,862.8987742853967,339.7416057571296,0.7712018086067777,899.6871403684705,323.25818766758425,0.650478606148284,884.290699543174,327.60097446759613,True
5,0.586130619572924,0.5285388,1473.9473572699185,173.58347740034765,92.56612396240234,91.62278747558594,0.26222244087511454,1509.7682651463522,182.40635990464898,0.44361358365569664,1447.7148315097434,195.51505608894462,0.8062172564993727,1472.420729742803,187.8991136128106,False
5,0.5619151533803506,0.99031794,551.9609882051669,826.5917365523512,96.72810363769531,97.9111099243164,0.08152276856647285,546.8059116100974,838.8102405424954,0.18163529611990636,586.7887891118428,824.7979237872531,0.70887080386218,560.8552121517282,828.2560364231823,True
6,0.9006958087749125,0.9999933,1004.5787926900372,267.4549462043141,76.77154541015625,60.11802673339844,0.8643133918302719,1035.8968323841254,268.22852426729247,0.9766879177669542,980.2470038899311,279.1982608939487,0.8993133688136212,1012.7469561122062,270.98286353881883,False
6,0.9943389906749192,0.9958825,901.429814242416,297.95662735773254,67.45349884033203,47.994293212890625,0.6150020495284948,887.9671698404895,311.0737175141007,0.619520626275064,924.687330863118,297.4198412858541,0.7491825202961688,909.2884291677889,300.89632555102804,True
6,0.790944024014105,0.799075,1470.434419337844,170.47775267464715,84.40818786621094,82.80684661865234,0.1909884278339001,1453.770271397913,187.84741090301657,0.5768473234027851,1446.0301139969001,194.7853473792498,0.7652990206037399,1473.873579291621,183.60350489195562,False
