frame_num,eye_conf,eye_state,box_x,box_y,box_w,box_h,outer_conf,outer_x,outer_y,inner_conf,inner_x,inner_y,pupil_conf,pupil_x,pupil_y,if_right_eye
0,0.9048798890758838,0.9999999,475.5043941667311,273.4938377646924,106.45948028564453,60.10398864746094,0.7691310541929477,443.4610850375454,277.3350343051663,0.8764251017616359,512.9352169933642,282.4293923975589,0.8373636740731834,479.1449439380118,275.3660406341244,True
0,0.9318702809741061,0.9999999,633.4488982354228,272.0433668855324,108.15385437011719,58.74225997924805,0.8534350127388671,666.0357520462973,274.07619493423783,0.8562374840893665,596.2722859774397,280.47637047496056,0.8312560499755164,632.3251365832726,273.6402961121516,False
1,0.9081887048203412,0.9999999,476.5711614683305,273.6475520100227,104.2244873046875,60.4012451171875,0.7947579411647239,444.44789048484654,277.4546059067451,0.8886782516325307,513.9787026719656,282.3170469698265,0.8640830370450451,480.16384545811184,275.3375985174931,True
1,0.9327762258090959,0.9999999,634.669058430865,272.21585938968923,110.27391052246094,57.25492477416992,0.8416521614039967,666.9805189224456,274.56038657651527,0.8453655567669721,597.4786528906034,280.821553587249,0.8331537702624415,633.267055344535,273.90232185310316,False
2,0.9173592321510707,0.9999999,477.71304284840244,273.4380174629919,105.91053009033203,58.47808837890625,0.7993809032482568,445.19253686122363,277.2121317079121,0.8884263205298784,515.0303154679536,282.2664945281968,0.8650115744108245,481.067545593863,275.003486508482,True
2,0.9283313700329224,0.9999999,635.5517626319067,272.2784669949791,108.1169204711914,55.62749481201172,0.8677698661168718,668.0980909200684,274.33235917920274,0.8397367052546019,598.0391163630409,280.9361473279158,0.8369691433512921,634.0472014171944,273.98424538606025,False
3,0.91774984150482,0.9999999,478.2146495375963,273.48290756766573,104.7470703125,56.841453552246094,0.8158420929426451,445.83567730796676,277.0502430638429,0.9132058581110981,515.6045094907213,282.0777761593835,0.8863838668873898,481.9732264922339,274.9293945150186,True
3,0.9216982479410322,0.9999999,636.3493757715191,272.15347041021323,105.02778625488281,55.03751754760742,0.9019882950711832,668.8892130738265,274.29038418478376,0.8564394460253939,598.8282512501062,280.6244274514345,0.8575279284074248,634.7258141179262,273.7554245898291,False
4,0.9240689839505679,0.9999999,637.1772480329416,272.1585404784343,104.70117950439453,55.400699615478516,0.9019062003465197,669.6487601574773,274.5245371930843,0.8563236699600434,599.618392725342,280.70243109782547,0.8605572383754282,635.3788206594802,273.6018159722196,False
4,0.9187232211907704,0.99999976,478.60782706216753,273.52199032501755,102.66714477539062,57.077293395996094,0.8203999967517229,446.24560110341514,277.02146735272015,0.9159388014170774,516.2829154771629,282.134872445128,0.8886107185314522,482.818394740938,274.8527608605687,True
